RF, 2, 2, 4, 4, 2, 2, None, 0.39, 9.11e-02, 4.25e+03, 901.994580, 76.333244, 965.819378
RF, 2, 2, 4, 4, 4, 8, Soft, 0.79, 0.679, 4.60e+04, 9710.286103, 996.292890, 10986.782074
RF, 2, 2, 1, 1, 0, 16, Soft, 0.35, 0.115, 6.24e+03, 830.660983, 88.349530, 1213.609775
RF, 1, 1, 4, 4, 0, 4, Firm, 0.15, 1.50e-02, 1.23e+03, 145.013696, 16.295811, 208.838495
RF, 4, 4, 1, 1, 2, 4, Soft, 0.33, 0.428, 1.46e+04, 3108.173831, 271.893469, 3299.648226
RF, 2, 2, 1, 1, 2, 16, None, 0.46, 0.236, 1.41e+04, 2318.811247, 223.998364, 2829.409636
RF, 2, 2, 4, 4, 6, 4, None, 1.59, 1.255, 1.09e+05, 23164.178185, 2260.465241, 25206.571740
RF, 4, 4, 1, 1, 0, 4, Firm, 0.14, 1.30e-02, 855.060, 88.697698, 9.050459, 152.522497
RF, 1, 1, 1, 1, 4, 2, None, 1.07, 0.107, 6.48e+03, 1138.052479, 106.671804, 1393.351673
RF, 1, 1, 2, 2, 0, 8, Soft, 0.27, 5.57e-02, 3.28e+03, 475.400890, 48.531521, 666.875286
RF, 2, 2, 1, 1, 2, 2, None, 0.30, 6.99e-02, 3.09e+03, 619.945285, 50.523538, 683.770084
RF, 2, 2, 4, 4, 6, 2, None, 4.16, 1.065, 7.73e+04, 15810.247403, 1496.386532, 16831.444180
RF, 1, 1, 1, 1, 4, 16, Soft, 0.84, 0.389, 3.63e+04, 5212.984299, 626.769164, 7510.677048
RF, 2, 2, 4, 4, 2, 16, None, 0.46, 0.323, 2.11e+04, 3844.974817, 387.504390, 4355.573205
RF, 1, 1, 2, 2, 4, 16, None, 0.72, 0.417, 4.43e+04, 7295.268353, 810.727513, 9337.661908
RF, 2, 2, 2, 2, 2, 8, None, 0.35, 0.170, 8.26e+03, 1626.593766, 154.307569, 1881.892961
RF, 2, 2, 2, 2, 0, 2, Firm, 0.21, 1.76e-02, 1.02e+03, 150.175997, 13.891546, 214.000795
RF, 2, 2, 1, 1, 2, 16, Soft, 0.51, 0.285, 1.78e+04, 2748.690037, 272.125170, 3514.587620
RF, 1, 1, 4, 4, 2, 8, Soft, 0.50, 0.126, 1.21e+04, 2156.433451, 206.991224, 2539.382242
RF, 4, 4, 2, 2, 2, 2, Soft, 0.37, 0.319, 1.15e+04, 2490.575044, 208.906213, 2618.224641
RF, 2, 2, 2, 2, 4, 8, Soft, 0.76, 0.574, 3.61e+04, 7262.886652, 762.563858, 8539.382623
RF, 4, 4, 1, 1, 0, 16, Firm, 0.14, 4.97e-02, 3.23e+03, 313.961693, 39.213790, 569.260888
RF, 4, 4, 2, 2, 6, 4, None, 1.54, 2.663, 1.99e+05, 44343.217421, 4332.952475, 46385.610976
RF, 1, 1, 2, 2, 2, 2, Soft, 0.38, 4.79e-02, 2.57e+03, 454.282391, 39.425677, 550.019589
RF, 4, 4, 4, 4, 0, 16, Firm, 0.46, 0.297, 2.05e+04, 3016.191041, 324.911773, 4037.387818
RF, 4, 4, 1, 1, 4, 2, Soft, 1.12, 0.489, 2.73e+04, 5848.885766, 500.554680, 6136.097360
RF, 1, 1, 4, 4, 2, 4, None, 0.29, 6.67e-02, 4.62e+03, 899.648081, 83.203242, 1027.297679
RF, 4, 4, 1, 1, 0, 4, None, 0.14, 2.03e-02, 1.35e+03, 237.935094, 18.692417, 269.847493
RF, 1, 1, 2, 2, 2, 4, Soft, 0.41, 6.43e-02, 4.65e+03, 759.796683, 69.309787, 951.271078
RF, 1, 1, 2, 2, 0, 8, None, 0.15, 2.02e-02, 1.27e+03, 170.355896, 19.838143, 234.180694
RF, 2, 2, 4, 4, 2, 4, None, 0.30, 0.132, 6.87e+03, 1388.658670, 121.938233, 1516.308267
RF, 1, 1, 1, 1, 2, 4, Soft, 0.34, 5.61e-02, 3.58e+03, 547.673088, 51.911886, 739.147484
RF, 4, 4, 1, 1, 0, 4, Soft, 0.21, 3.53e-02, 2.21e+03, 353.852192, 29.793908, 449.589390
RF, 1, 1, 1, 1, 0, 2, None, 0.14, 5.92e-03, 287.822, 40.829099, 3.745121, 56.785299
RF, 1, 1, 1, 1, 2, 2, Soft, 0.32, 4.02e-02, 2.09e+03, 338.365293, 29.698405, 434.102491
RF, 2, 2, 4, 4, 6, 4, Soft, 1.91, 1.316, 1.08e+05, 23605.789487, 2337.760223, 25775.832639
RF, 2, 2, 1, 1, 0, 2, None, 0.14, 1.05e-02, 455.294, 77.903798, 6.609169, 93.859998
RF, 1, 1, 1, 1, 0, 16, Soft, 0.35, 9.23e-02, 5.25e+03, 649.041887, 72.990818, 1031.990679
RF, 4, 4, 1, 1, 2, 2, None, 0.33, 0.292, 9.67e+03, 2179.429151, 181.185338, 2243.253949
RF, 1, 1, 1, 1, 6, 4, Soft, 1.63, 0.753, 4.72e+04, 8095.424826, 840.900421, 10201.643180
RF, 1, 1, 4, 4, 2, 8, None, 0.36, 0.107, 8.47e+03, 1606.883167, 157.858460, 1862.182361
RF, 1, 1, 1, 1, 4, 4, None, 0.78, 0.211, 1.32e+04, 2222.604752, 209.212889, 2733.203141
RF, 2, 2, 1, 1, 6, 16, Soft, 1.63, 2.002, 2.09e+05, 36308.332330, 4163.125448, 44733.205743
RF, 4, 4, 2, 2, 4, 8, Soft, 0.78, 1.410, 8.32e+04, 17738.601015, 1707.854231, 19015.096986
RF, 4, 4, 4, 4, 0, 16, None, 0.16, 7.06e-02, 5.88e+03, 941.885076, 102.587157, 1069.534673
RF, 2, 2, 4, 4, 0, 8, Firm, 0.23, 8.10e-02, 4.87e+03, 750.410686, 78.163329, 1005.709880
RF, 2, 2, 2, 2, 0, 2, Soft, 0.28, 2.93e-02, 1.64e+03, 275.948393, 23.537864, 355.729392
RF, 2, 2, 2, 2, 2, 16, None, 0.46, 0.265, 1.64e+04, 2827.532437, 275.934773, 3338.130826
RF, 1, 1, 1, 1, 6, 8, Soft, 1.70, 1.348, 9.23e+04, 15269.144481, 1649.390829, 19481.581188
RF, 4, 4, 2, 2, 6, 2, Soft, 4.15, 1.889, 1.34e+05, 29608.136328, 2785.224090, 30693.157904
RF, 1, 1, 1, 1, 6, 4, None, 1.55, 0.769, 5.06e+04, 8667.501511, 885.047642, 10709.895066
RF, 2, 2, 4, 4, 0, 4, None, 0.16, 1.65e-02, 1.21e+03, 180.680495, 18.749225, 212.592894
RF, 1, 1, 2, 2, 6, 4, Soft, 1.61, 0.867, 6.36e+04, 11472.038249, 1138.975412, 13578.256602
RF, 1, 1, 4, 4, 4, 2, Soft, 1.16, 0.182, 1.29e+04, 2513.101456, 228.576826, 2800.313050
RF, 1, 1, 2, 2, 0, 2, None, 0.15, 6.29e-03, 350.246, 50.215099, 4.904420, 66.171298
RF, 1, 1, 4, 4, 4, 4, Soft, 0.69, 0.318, 2.38e+04, 4850.684694, 444.899986, 5425.107881
RF, 2, 2, 2, 2, 2, 4, None, 0.30, 0.114, 5.49e+03, 1069.534676, 91.879527, 1197.184273
RF, 1, 1, 2, 2, 6, 16, Soft, 2.03, 1.498, 1.67e+05, 28720.690146, 3396.068251, 37145.563560
RF, 4, 4, 4, 4, 6, 2, Soft, 3.35, 2.140, 1.52e+05, 33745.954333, 3182.982947, 34894.800708
RF, 1, 1, 2, 2, 2, 16, None, 0.47, 0.147, 1.09e+04, 1796.480365, 193.026463, 2307.078754
RF, 1, 1, 4, 4, 6, 8, Soft, 1.72, 1.845, 1.58e+05, 30732.579144, 3097.266470, 34945.015851
RF, 2, 2, 2, 2, 0, 4, None, 0.15, 1.48e-02, 959.937, 143.136496, 13.389544, 175.048895
RF, 2, 2, 4, 4, 6, 2, Soft, 4.21, 1.072, 7.81e+04, 15981.541901, 1519.871670, 17066.563477
RF, 2, 2, 2, 2, 6, 16, Soft, 1.66, 1.873, 2.35e+05, 42576.302998, 4850.738274, 51256.475605
RF, 4, 4, 1, 1, 2, 16, Soft, 0.50, 0.738, 3.31e+04, 6915.604654, 696.388216, 7681.502237
RF, 1, 1, 2, 2, 6, 16, None, 2.07, 1.315, 1.68e+05, 28453.658445, 3382.912894, 36623.232664
RF, 1, 1, 2, 2, 0, 16, None, 0.15, 3.99e-02, 2.48e+03, 324.286292, 40.981518, 451.935889
RF, 2, 2, 2, 2, 6, 8, None, 1.72, 1.569, 1.39e+05, 27745.954001, 2900.419887, 31830.741110
RF, 2, 2, 1, 1, 0, 8, Soft, 0.23, 6.05e-02, 3.26e+03, 446.304291, 43.913391, 637.778687
RF, 1, 1, 4, 4, 0, 8, None, 0.16, 2.37e-02, 1.77e+03, 245.443893, 31.319354, 309.268692
RF, 2, 2, 4, 4, 2, 8, Soft, 0.52, 0.263, 1.60e+04, 3056.081535, 297.977501, 3566.679924
RF, 4, 4, 1, 1, 4, 4, Soft, 0.67, 0.883, 4.79e+04, 10349.003368, 942.891338, 10923.426555
RF, 4, 4, 1, 1, 6, 16, None, 1.51, 5.460, 5.26e+05, 114165.669988, 12649.007400, 122335.244207
RF, 4, 4, 1, 1, 2, 16, None, 0.47, 0.720, 3.11e+04, 6829.722759, 673.281937, 7340.321147
RF, 4, 4, 2, 2, 0, 4, None, 0.15, 2.13e-02, 1.47e+03, 256.707093, 21.131732, 288.619493
RF, 1, 1, 1, 1, 0, 8, None, 0.14, 1.86e-02, 1.02e+03, 132.811897, 14.578588, 196.636696
RF, 1, 1, 1, 1, 0, 2, Firm, 0.14, 7.41e-03, 454.025, 49.745799, 4.715307, 81.658198
RF, 4, 4, 1, 1, 0, 16, Soft, 0.35, 0.130, 7.88e+03, 1177.473674, 116.654917, 1560.422466
RF, 1, 1, 2, 2, 2, 4, None, 0.29, 5.11e-02, 3.23e+03, 579.585488, 53.222656, 707.235085
RF, 2, 2, 1, 1, 0, 4, Firm, 0.14, 1.30e-02, 855.060, 88.697698, 9.050459, 152.522497
RF, 1, 1, 4, 4, 6, 4, None, 1.60, 1.040, 8.79e+04, 17178.256818, 1642.953646, 19220.650372
RF, 1, 1, 2, 2, 6, 2, Soft, 4.16, 0.484, 3.42e+04, 6126.711395, 589.888010, 7179.820572
RF, 2, 2, 4, 4, 4, 4, None, 0.63, 0.400, 2.62e+04, 5852.640173, 554.986727, 6363.238561
RF, 2, 2, 1, 1, 2, 8, Soft, 0.41, 0.181, 8.60e+03, 1496.597668, 148.066497, 1879.546460
RF, 4, 4, 1, 1, 6, 16, Soft, 1.81, 5.780, 5.37e+05, 115651.004479, 12959.577913, 124075.877892
RF, 1, 1, 4, 4, 6, 2, Soft, 4.17, 0.606, 5.01e+04, 9500.509044, 877.583065, 10553.618220
RF, 4, 4, 1, 1, 0, 2, None, 0.14, 1.62e-02, 720.839, 140.320697, 11.174963, 156.276896
RF, 4, 4, 4, 4, 6, 8, Soft, 1.99, 4.277, 3.72e+05, 84779.981770, 8579.011502, 89375.367268
RF, 4, 4, 4, 4, 0, 8, None, 0.16, 4.57e-02, 3.19e+03, 525.146686, 52.032136, 588.971484
RF, 2, 2, 1, 1, 0, 8, None, 0.14, 2.64e-02, 1.56e+03, 221.978894, 21.356354, 285.803693
RF, 4, 4, 2, 2, 0, 16, Soft, 0.41, 0.197, 1.16e+04, 1720.923066, 186.725554, 2359.171052
RF, 4, 4, 1, 1, 2, 4, None, 0.30, 0.406, 1.35e+04, 2957.997834, 257.131831, 3085.647431
RF, 2, 2, 2, 2, 0, 8, Firm, 0.23, 6.48e-02, 3.83e+03, 500.743091, 52.878404, 756.042285
RF, 1, 1, 4, 4, 0, 2, Soft, 0.28, 2.02e-02, 1.28e+03, 251.544794, 22.633962, 299.413393
RF, 2, 2, 2, 2, 4, 2, None, 1.10, 0.262, 1.56e+04, 3337.192231, 305.148778, 3592.491425
RF, 4, 4, 2, 2, 4, 4, None, 0.64, 0.920, 4.81e+04, 10834.259557, 986.915990, 11344.857946
RF, 2, 2, 4, 4, 2, 8, None, 0.35, 0.204, 1.09e+04, 2214.157354, 212.337088, 2469.456548
RF, 4, 4, 2, 2, 2, 4, Soft, 0.44, 0.456, 1.64e+04, 3442.784723, 307.455372, 3698.083918
RF, 1, 1, 2, 2, 6, 2, None, 4.11, 0.458, 3.33e+04, 6105.592896, 598.556297, 7126.789674
RF, 2, 2, 2, 2, 0, 16, Soft, 0.41, 0.187, 1.03e+04, 1461.400171, 166.481718, 2099.648157
RF, 1, 1, 2, 2, 2, 8, Soft, 0.48, 0.109, 8.35e+03, 1304.653971, 129.036562, 1687.602762
